"","X","all.locus.prob","all.locus.y","names.genes","all.trait","locus.chrm","locus.start","locus.end","locus.name"
"8913",8913,0.631921947002411,0,"FRA10AC1","glucose","chr10",95139083,95639084,"L79"
"8914",8914,0.545960545539856,0,"FRRS1L","glucose","chr9",111534972,112034973,"L73"
"8915",8915,0.439544200897217,0,"FTH1","glucose","chr11",61339481,61839482,"L100"
"8916",8916,0.724838614463806,0,"GAD2","glucose","chr10",26246981,26746982,"L77"
"8917",8917,0.489386647939682,0,"GBGT1","glucose","chr9",135896597,136396598,"L74"
"8918",8918,0.614481449127197,0,"GIT1","glucose","chr17",27525038,28025039,"L124"
"8919",8919,0.864675521850586,0,"GLP1R","glucose","chr6",38796794,39296795,"L45"
"8920",8920,0.186542198061943,0,"GMEB2","glucose","chr20",61899840,62399841,"L139"
"8921",8921,0.655616283416748,0,"GPR88","glucose","chr1",100672196,101172197,"L3"
"8922",8922,0.812695682048798,0,"GPSM1","glucose","chr9",138993334,139493335,"L75"
"8923",8923,0.839976787567139,0,"GRB10","glucose","chr7",50254403,51036051,"L60|L61"
"8924",8924,0.366034805774689,0,"GSX1","glucose","chr13",28243489,28743490,"L110"
"8925",8925,0.403058409690857,0,"GTF3C5","glucose","chr9",135896597,136396598,"L74"
"8926",8926,0.578213095664978,0,"GTPBP10","glucose","chr7",89708315,90208316,"L62"
"8927",8927,0.545186877250671,0,"HACD2","glucose","chr3",122815778,123315779,"L24"
"8928",8928,0.460405111312866,0,"HECW1","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"8929",8929,0.575529813766479,0,"HELT","glucose","chr4",185476914,185976915,"L37"
"8930",8930,0.130741611123085,0,"HELZ2","glucose","chr20",61899840,62399841,"L139"
"8931",8931,0.873620927333832,0,"HERC1","glucose","chr15",63788340,64288341,"L117"
"8932",8932,0.52929699420929,0,"HMG20A","glucose","chr15",77282711,78082145,"L118|L119"
"8933",8933,0.467507570981979,0,"HORMAD2","glucose","chr22",30055898,30848517,"L140|L141"
"8934",8934,0.847898483276367,0,"HTR4","glucose","chr5",147872527,148372528,"L42"
"8935",8935,0.579218089580536,0,"HYI","glucose","chr1",43891149,44391150,"L2"
"8936",8936,0.508316695690155,0,"IFT80","glucose","chr3",159799456,160607291,"L28|L29"
"8937",8937,0.579986989498138,0,"IKZF1","glucose","chr7",50254403,51036051,"L60|L61"
"8938",8938,0.623401582241058,0,"IL20RA","glucose","chr6",136993020,137493021,"L49"
"8939",8939,0.527305901050568,0,"IL22RA2","glucose","chr6",136993020,137493021,"L49"
"8940",8940,0.440514951944351,0,"INPP5E","glucose","chr9",138993334,139493335,"L75"
"8941",8941,0.72581946849823,0,"INTS8","glucose","chr8",95716531,96216532,"L67"
"8942",8942,0.724473476409912,0,"JAKMIP1","glucose","chr4",6056144,6556145,"L34"
"8943",8943,0.891972959041595,0,"JAZF1","glucose","chr7",27959953,28459954,"L53"
"8944",8944,0.460519015789032,0,"KCNK15","glucose","chr20",43286455,43786456,"L135"
"8945",8945,0.417300879955292,0,"KCNK16","glucose","chr6",38796794,39296795,"L45"
"8946",8946,0.476196885108948,0,"KCNK17","glucose","chr6",38796794,39296795,"L45"
"8947",8947,0.36025869846344,0,"KCNK3","glucose","chr2",26902874,27402875,"L8"
"8948",8948,0.839735865592957,0,"KCNK5","glucose","chr6",38796794,39296795,"L45"
"8949",8949,0.203981205821037,0,"KCNQ2","glucose","chr20",61899840,62399841,"L139"
"8950",8950,0.460519015789032,0,"KCNS1","glucose","chr20",43286455,43786456,"L135"
"8951",8951,0.594456374645233,0,"KDM4A","glucose","chr1",43891149,44391150,"L2"
"8952",8952,0.305003106594086,0,"KHK","glucose","chr2",26902874,27402875,"L8"
"8953",8953,0.793216049671173,0,"KL","glucose","chr13",33304405,33804406,"L111"
"8954",8954,0.449324399232864,0,"KPNA4","glucose","chr3",159799456,160607291,"L28|L29"
"8955",8955,0.754444658756256,0,"LCP1","glucose","chr13",46296183,46796184,"L112"
"8956",8956,0.579323649406433,0,"LGI1","glucose","chr10",95139083,95639084,"L79"
"8957",8957,0.334482282400131,0,"LHX3","glucose","chr9",138993334,139493335,"L75"
"8958",8958,0.490165561437607,0,"LIF","glucose","chr22",30055898,30848517,"L140|L141"
"8959",8959,0.151632755994797,0,"LIME1","glucose","chr20",61899840,62399841,"L139"
"8960",8960,0.600750744342804,0,"LINGO1","glucose","chr15",77282711,78082145,"L118|L119"
"8961",8961,0.697916805744171,0,"LMO1","glucose","chr11",8005408,8505409,"L88"
"8962",8962,0.538688004016876,0,"LNP1","glucose","chr3",99970307,100470308,"L22"
"8963",8963,0.66761440038681,0,"LRCOL1","glucose","chr12",132813768,133313769,"L108"
"8964",8964,0.570732414722443,0,"MAN1A2","glucose","chr1",117918234,118418235,"L4"
"8965",8965,0.671540021896362,0,"MAP3K5","glucose","chr6",136993020,137493021,"L49"
"8966",8966,0.771170437335968,0,"MAPRE3","glucose","chr2",26902874,27402875,"L8"
"8967",8967,0.579349339008331,0,"MBNL1","glucose","chr3",151925307,152746771,"L26|L27"
"8968",8968,0.794040441513062,0,"MECOM","glucose","chr3",168944244,169444245,"L30"
"8969",8969,0.489386647939682,0,"MED22","glucose","chr9",135896597,136396598,"L74"
"8970",8970,0.295578181743622,0,"MRPL23","glucose","chr11",1931060,2431061,"L85"
"8971",8971,0.495850831270218,0,"MRPL33","glucose","chr2",27480940,28253175,"L9|L10"
"8972",8972,0.172454178333282,0,"MRPS24","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"8973",8973,0.536860406398773,0,"MTFP1","glucose","chr22",30055898,30848517,"L140|L141"
"8974",8974,0.850763142108917,0,"MTMR3","glucose","chr22",30055898,30848517,"L140|L141"
"8975",8975,0.756705582141876,0,"MTRF1L","glucose","chr6",153180867,153680868,"L50"
"8976",8976,0.425606042146683,0,"MYMK","glucose","chr9",135896597,136396598,"L74"
"8977",8977,0.75252091884613,0,"MYO3A","glucose","chr10",26246981,26746982,"L77"
"8978",8978,0.686900734901428,0,"MYOF","glucose","chr10",95139083,95639084,"L79"
"8979",8979,0.491842269897461,0,"MYRF","glucose","chr11",61339481,61839482,"L100"
"8980",8980,0.692800879478455,0,"NDUFAF6","glucose","chr8",95716531,96216532,"L67"
"8981",8981,0.559212446212769,0,"NECAB3","glucose","chr20",32185978,32685979,"L134"
"8982",8982,0.750913500785828,0,"NF1","glucose","chr17",29123965,29623966,"L125"
"8983",8983,0.553411841392517,0,"NFX1","glucose","chr9",33134569,33634570,"L72"
"8984",8984,0.588068962097168,0,"NIT2","glucose","chr3",99970307,100470308,"L22"
"8985",8985,0.724501311779022,0,"NOL11","glucose","chr17",65409390,65909391,"L130"
"8986",8986,0.551191210746765,0,"NOL6","glucose","chr9",33134569,33634570,"L72"
"8987",8987,0.315402686595917,0,"NOTCH1","glucose","chr9",138993334,139493335,"L75"
"8988",8988,0.642289340496063,0,"NUDT5","glucose","chr10",12057894,12557895,"L76"
"8989",8989,0.614481449127197,0,"NUFIP2","glucose","chr17",27525038,28025039,"L124"
"8990",8990,0.396934539079666,0,"NUP133","glucose","chr1",229422955,229922956,"L7"
"8991",8991,0.489386647939682,0,"OBP2B","glucose","chr9",135896597,136396598,"L74"
"8992",8992,0.601349890232086,0,"OMG","glucose","chr17",29123965,29623966,"L125"
"8993",8993,0.421619713306427,0,"OR5AP2","glucose","chr11",56220264,56720265,"L99"
"8994",8994,0.457993000745773,0,"OR5AR1","glucose","chr11",56220264,56720265,"L99"
"8995",8995,0.466389179229736,0,"OR5M1","glucose","chr11",56220264,56720265,"L99"
"8996",8996,0.488619327545166,0,"OR5M10","glucose","chr11",56220264,56720265,"L99"
"8997",8997,0.436400353908539,0,"OR5M11","glucose","chr11",56220264,56720265,"L99"
"8998",8998,0.425433814525604,0,"OR5M3","glucose","chr11",56220264,56720265,"L99"
"8999",8999,0.425433814525604,0,"OR5M8","glucose","chr11",56220264,56720265,"L99"
"9000",9000,0.375722795724869,0,"OR5M9","glucose","chr11",56220264,56720265,"L99"
"9001",9001,0.734491169452667,0,"OR9G1","glucose","chr11",56220264,56720265,"L99"
"9002",9002,0.446914106607437,0,"OR9G4","glucose","chr11",56220264,56720265,"L99"
"9003",9003,0.561289012432098,0,"OSM","glucose","chr22",30055898,30848517,"L140|L141"
"9004",9004,0.278678566217422,0,"OST4","glucose","chr2",26902874,27402875,"L8"
"9005",9005,0.544235646724701,0,"P2RX2","glucose","chr12",132813768,133313769,"L108"
"9006",9006,0.496786564588547,0,"P2RY1","glucose","chr3",151925307,152746771,"L26|L27"
"9007",9007,0.542146623134613,0,"P2RY2","glucose","chr11",72205885,73060326,"L102|L103"
"9008",9008,0.483575701713562,0,"P2RY6","glucose","chr11",72205885,73060326,"L102|L103"
"9009",9009,0.434006959199905,0,"PABPC1L","glucose","chr20",43286455,43786456,"L135"
"9010",9010,0.796290636062622,0,"PCSK1","glucose","chr5",95486557,95986558,"L41"
"9011",9011,0.419789612293243,0,"PDCD4","glucose","chr10",112474573,113937664,"L80|L81|L82|L83"
"9012",9012,0.608278155326843,0,"PDE2A","glucose","chr11",72205885,73060326,"L102|L103"
"9013",9013,0.915738999843597,0,"PDE3B","glucose","chr11",14049149,15013829,"L90|L91"
"9014",9014,0.8883256316185,0,"PDE6C","glucose","chr10",95139083,95639084,"L79"
"9015",9015,0.53948438167572,0,"PDE8B","glucose","chr5",76185004,76685005,"L40"
"9016",9016,0.369643300771713,0,"PDIA5","glucose","chr3",122815778,123315779,"L24"
"9017",9018,0.584012091159821,0,"PEAK1","glucose","chr15",77282711,78082145,"L118|L119"
"9018",9019,0.72048431634903,0,"PEX7","glucose","chr6",136993020,137493021,"L49"
"9019",9020,0.191252127289772,0,"PGAM2","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"9020",9021,0.501508295536041,0,"PGAM5","glucose","chr12",132813768,133313769,"L108"
"9021",9022,0.856285154819489,0,"PITPNC1","glucose","chr17",65409390,65909391,"L130"
"9022",9023,0.552950620651245,0,"PLD6","glucose","chr17",17091469,17591470,"L123"
"9023",9024,0.677273809909821,0,"PLEKHF2","glucose","chr8",95716531,96216532,"L67"
"9024",9025,0.470890551805496,0,"PLEKHH2","glucose","chr2",43344483,44105151,"L11|L12"
"9025",9026,0.346724301576614,0,"PMPCA","glucose","chr9",138993334,139493335,"L75"
"9026",9027,0.510132968425751,0,"POLE","glucose","chr12",132813768,133313769,"L108"
"9027",9028,0.185455158352852,0,"POLM","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"9028",9029,0.393536746501923,0,"POLR1D","glucose","chr13",28243489,28743490,"L110"
"9029",9030,0.726916491985321,0,"PPDPF","glucose","chr20",61899840,62399841,"L139"
"9030",9031,0.742672920227051,0,"PPP1R3B","glucose","chr8",8933358,9433359,"L65"
"9031",9032,0.874821305274963,0,"PRDM16","glucose","chr1",2857547,3357548,"L1"
"9032",9033,0.34730738401413,0,"PREB","glucose","chr2",26902874,27402875,"L8"
"9033",9034,0.607262253761292,0,"PRIMPOL","glucose","chr4",185476914,185976915,"L37"
"9034",9035,0.542996466159821,0,"PRKAR1A","glucose","chr17",66203305,66703306,"L131"
"9035",9036,0.36231917142868,0,"PRKCI","glucose","chr3",169959486,170459487,"L31"
"9036",9037,0.872368395328522,0,"PROX1","glucose","chr1",213900821,214426995,"L6"
"9037",9038,0.34730738401413,0,"PRR30","glucose","chr2",26902874,27402875,"L8"
"9038",9039,0.742898344993591,0,"PSMA1","glucose","chr11",14049149,15013829,"L90|L91"
"9039",9040,0.553908228874207,0,"PSTPIP1","glucose","chr15",77282711,78082145,"L118|L119"
"9040",9041,0.129607439041138,0,"PTK6","glucose","chr20",61899840,62399841,"L139"
"9041",9042,0.612360000610352,0,"PTPRF","glucose","chr1",43891149,44391150,"L2"
"9042",9043,0.533318996429443,0,"PXMP2","glucose","chr12",132813768,133313769,"L108"
"9043",9044,0.559212446212769,0,"PXMP4","glucose","chr20",32185978,32685979,"L134"
"9044",9045,0.48084232211113,0,"PXYLP1","glucose","chr3",140878250,141378251,"L25"
"9045",9046,0.458460777997971,0,"QSOX2","glucose","chr9",138993334,139493335,"L75"
"9046",9047,0.491842269897461,0,"RAB3IL1","glucose","chr11",61339481,61839482,"L100"
"9047",9048,0.301906406879425,0,"RAB4A","glucose","chr1",229422955,229922956,"L7"
"9048",9049,0.403058409690857,0,"RALGDS","glucose","chr9",135896597,136396598,"L74"
"9049",9050,0.708855807781219,0,"RALY","glucose","chr20",32185978,32685979,"L134"
"9050",9051,0.851912379264832,0,"RARB","glucose","chr3",25133587,25633588,"L21"
"9051",9052,0.495233237743378,0,"RASA2","glucose","chr3",140878250,141378251,"L25"
"9052",9053,0.856454253196716,0,"RASA3","glucose","chr13",114817419,115317420,"L114"
"9053",9054,0.495850831270218,0,"RBKS","glucose","chr2",27480940,28253175,"L9|L10"
"9054",9055,0.474204331636429,0,"RBM20","glucose","chr10",112474573,113937664,"L80|L81|L82|L83"
"9055",9056,0.886949896812439,0,"RBMS1","glucose","chr2",161015910,161786621,"L15|L16"
"9056",9057,0.68606436252594,0,"RBP4","glucose","chr10",95139083,95639084,"L79"
"9057",9058,0.382649153470993,0,"REXO4","glucose","chr9",135896597,136396598,"L74"
"9058",9059,0.827577948570251,0,"RGS17","glucose","chr6",153180867,153680868,"L50"
"9059",9060,0.392811834812164,0,"RIC3","glucose","chr11",8005408,8505409,"L88"
"9060",9061,0.434006959199905,0,"RIMS4","glucose","chr20",43286455,43786456,"L135"
"9061",9062,0.679302990436554,0,"RNF135","glucose","chr17",29123965,29623966,"L125"
"9062",9063,0.659452497959137,0,"RNF146","glucose","chr6",127167035,127667036,"L48"
"9063",9064,0.714070320129395,0,"RNF215","glucose","chr22",30055898,30848517,"L140|L141"
"9064",9065,0.92576277256012,0,"RNF6","glucose","chr13",26529776,27029777,"L109"
"9065",9066,0.275832027196884,0,"RPL22L1","glucose","chr3",170483076,170996888,"L32"
"9066",9067,0.489386647939682,0,"RPL7A","glucose","chr9",135896597,136396598,"L74"
"9067",9068,0.633587956428528,0,"RRAS2","glucose","chr11",14049149,15013829,"L90|L91"
"9068",9069,0.668861389160156,0,"RSPO3","glucose","chr6",127167035,127667036,"L48"
"9069",9070,0.631009817123413,0,"RTCA","glucose","chr1",100672196,101172197,"L3"
"9070",9071,0.159437015652657,0,"RTEL1","glucose","chr20",61899840,62399841,"L139"
"9071",9072,0.159437015652657,0,"RTEL1-TNFRSF6B","glucose","chr20",61899840,62399841,"L139"
"9072",9073,0.358345866203308,0,"SAYSD1","glucose","chr6",38796794,39296795,"L45"
"9073",9074,0.567801535129547,0,"SEC14L2","glucose","chr22",30055898,30848517,"L140|L141"
"9074",9075,0.43797767162323,0,"SEC16A","glucose","chr9",138993334,139493335,"L75"
"9075",9076,0.408316642045975,0,"SEC22A","glucose","chr3",122815778,123315779,"L24"
"9076",9077,0.534421980381012,0,"SEC61A2","glucose","chr10",12057894,12557895,"L76"
"9077",9078,0.543808877468109,0,"SF3A1","glucose","chr22",30055898,30848517,"L140|L141"
"9078",9079,0.627752363681793,0,"SHISA2","glucose","chr13",26529776,27029777,"L109"
"9079",9080,0.456022620201111,0,"SHOC2","glucose","chr10",112474573,113937664,"L80|L81|L82|L83"
"9080",9081,0.749192476272583,0,"SIAH3","glucose","chr13",46296183,46796184,"L112"
"9081",9082,0.430561006069183,0,"SIX2","glucose","chr2",44942080,45442081,"L13"
"9082",9083,0.643469631671906,0,"SIX3","glucose","chr2",44942080,45442081,"L13"
"9083",9084,0.335912972688675,0,"SKIL","glucose","chr3",169959486,170459487,"L31"
"9084",9085,0.592134833335876,0,"SLC16A6","glucose","chr17",66203305,66703306,"L131"
"9085",9086,0.11088377982378,0,"SLC2A4RG","glucose","chr20",61899840,62399841,"L139"
"9086",9087,0.382649153470993,0,"SLC2A6","glucose","chr9",135896597,136396598,"L74"
"9087",9088,0.74669224023819,0,"SLC35D3","glucose","chr6",136993020,137493021,"L49"
"9088",9089,0.381944119930267,0,"SLC35F6","glucose","chr2",26902874,27402875,"L8"
"9089",9090,0.900656938552856,0,"SLC7A14","glucose","chr3",169959486,170459487,"L31"
"9090",9091,0.420761227607727,0,"SMC4","glucose","chr3",159799456,160607291,"L28|L29"
"9091",9092,0.366354435682297,0,"SNAPC4","glucose","chr9",138993334,139493335,"L75"
"9092",9093,0.312910348176956,0,"SPHAR","glucose","chr1",229422955,229922956,"L7"
"9093",9094,0.524534523487091,0,"SPINK4","glucose","chr9",33134569,33634570,"L72"
"9094",9095,0.633587956428528,0,"SPON1","glucose","chr11",14049149,15013829,"L90|L91"
"9095",9096,0.707331955432892,0,"SPRY2","glucose","chr13",80465981,80965982,"L113"
"9096",9097,0.114886164665222,0,"SRMS","glucose","chr20",61899840,62399841,"L139"
"9097",9098,0.831310153007507,0,"ST3GAL3","glucose","chr1",43891149,44391150,"L2"
"9098",9099,0.516165256500244,0,"STARD10","glucose","chr11",72205885,73060326,"L102|L103"
"9099",9100,0.756553113460541,0,"STARD13","glucose","chr13",33304405,33804406,"L111"
"9100",9101,0.577268898487091,0,"STEAP1","glucose","chr7",89708315,90208316,"L62"
"9101",9102,0.606277406215668,0,"STEAP2","glucose","chr7",89708315,90208316,"L62"
"9102",9103,0.668390035629272,0,"STK17A","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"9103",9104,0.521835565567017,0,"STK4","glucose","chr20",43286455,43786456,"L135"
"9104",9105,0.510778725147247,0,"STKLD1","glucose","chr9",135896597,136396598,"L74"
"9105",9106,0.193455055356026,0,"STMN3","glucose","chr20",61899840,62399841,"L139"
"9106",9107,0.489386647939682,0,"SURF1","glucose","chr9",135896597,136396598,"L74"
"9107",9108,0.489386647939682,0,"SURF2","glucose","chr9",135896597,136396598,"L74"
"9108",9109,0.53396213054657,0,"SURF4","glucose","chr9",135896597,136396598,"L74"
"9109",9110,0.489386647939682,0,"SURF6","glucose","chr9",135896597,136396598,"L74"
"9110",9111,0.388934731483459,0,"TAF5L","glucose","chr1",229422955,229922956,"L7"
"9111",9112,0.803738415241241,0,"TAOK1","glucose","chr17",27525038,28025039,"L124"
"9112",9113,0.637198090553284,0,"TBC1D10A","glucose","chr22",30055898,30848517,"L140|L141"
"9113",9114,0.729626834392548,0,"TBC1D23","glucose","chr3",99970307,100470308,"L22"
"9114",9115,0.56664502620697,0,"TCF23","glucose","chr2",26902874,27402875,"L8"
"9115",9116,0.880670011043549,1,"TCF7L2","glucose","chr10",114490337,115008350,"L84"
"9116",9117,0.626764297485352,0,"TEFM","glucose","chr17",29123965,29623966,"L125"
"9117",9118,0.775702059268951,0,"TENT5C","glucose","chr1",117918234,118418235,"L4"
"9118",9119,0.92561274766922,0,"TET2","glucose","chr4",105828097,106328098,"L36"
"9119",9120,0.469634830951691,0,"TFG","glucose","chr3",99970307,100470308,"L22"
"9120",9121,0.655455887317657,0,"TH","glucose","chr11",1931060,2431061,"L85"
"9121",9122,0.746192038059235,0,"THADA","glucose","chr2",43344483,44105151,"L11|L12"
"9122",9123,0.120741978287697,0,"TMED4","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"9123",9124,0.353831321001053,0,"TMEM214","glucose","chr2",26902874,27402875,"L8"
"9124",9125,0.576348423957825,0,"TMEM245","glucose","chr9",111534972,112034973,"L73"
"9125",9126,0.369661927223206,0,"TMEM250","glucose","chr9",138993334,139493335,"L75"
"9126",9127,0.503021955490112,0,"TMEM258","glucose","chr11",61339481,61839482,"L100"
"9127",9128,0.909344553947449,0,"TMEM45A","glucose","chr3",99970307,100470308,"L22"
"9128",9129,0.158918991684914,0,"TNFRSF6B","glucose","chr20",61899840,62399841,"L139"
"9129",9130,0.432796090841293,0,"TNIK","glucose","chr3",170483076,170996888,"L32"
"9130",9131,0.492297410964966,0,"TOMM34","glucose","chr20",43286455,43786456,"L135"
"9131",9132,0.538688004016876,0,"TOMM70","glucose","chr3",99970307,100470308,"L22"
"9132",9133,0.606276094913483,0,"TP53I13","glucose","chr17",27525038,28025039,"L124"
"9133",9134,0.677273809909821,0,"TP53INP1","glucose","chr8",95716531,96216532,"L67"
"9134",9135,0.420761227607727,0,"TRIM59","glucose","chr3",159799456,160607291,"L28|L29"
"9135",9136,0.842628180980682,0,"TSHZ2","glucose","chr20",51377634,51877635,"L136"
"9136",9137,0.535784542560577,0,"TSPAN3","glucose","chr15",77282711,78082145,"L118|L119"
"9137",9138,0.337151527404785,0,"TSPAN32","glucose","chr11",1931060,2431061,"L85"
"9138",9139,0.461953550577164,0,"TUB","glucose","chr11",8005408,8505409,"L88"
"9139",9140,0.849672973155975,0,"UPF3A","glucose","chr13",114817419,115317420,"L114"
"9140",9141,0.339330971240997,0,"UQCR10","glucose","chr22",30055898,30848517,"L140|L141"
"9141",9142,0.421118229627609,0,"URAD","glucose","chr13",28243489,28743490,"L110"
"9142",9143,0.388934731483459,0,"URB2","glucose","chr1",229422955,229922956,"L7"
"9143",9144,0.0891831368207932,0,"URGCP","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"9144",9145,0.0511847548186779,0,"URGCP-MRPS24","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"9145",9146,0.638042628765106,0,"USP3","glucose","chr15",63788340,64288341,"L117"
"9146",9147,0.870019853115082,0,"USP47","glucose","chr11",11550779,12050780,"L89"
"9147",9148,0.460519015789032,0,"WFDC12","glucose","chr20",43286455,43786456,"L135"
"9148",9149,0.460519015789032,0,"WFDC5","glucose","chr20",43286455,43786456,"L135"
"9149",9150,0.88759046792984,0,"WIPI1","glucose","chr17",66203305,66703306,"L131"
"9150",9151,0.492297410964966,0,"WISP2","glucose","chr20",43286455,43786456,"L135"
"9151",9152,0.533567309379578,0,"YKT6","glucose","chr7",43329597,44821629,"L54|L55|L56|L57|L58|L59"
"9152",9153,0.434006959199905,0,"YWHAB","glucose","chr20",43286455,43786456,"L135"
"9153",9154,0.67071807384491,0,"ZBED3","glucose","chr5",76185004,76685005,"L40"
"9154",9155,0.863306164741516,0,"ZBTB20","glucose","chr3",114195649,114695650,"L23"
"9155",9156,0.747340798377991,0,"ZBTB38","glucose","chr3",140878250,141378251,"L25"
